Area Code,Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
234,Uruguay,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,60.8576,50.6079,46.6396,46.3574,50.2761,58.5258,57.9475,87.4988,87.346,87.1145
234,Uruguay,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.5382,0.6428,0.634,0.5532,0.5842,1.3009,2.2189,4.0063,4.0221,3.9784
234,Uruguay,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.6506,0.6655,0.6885,0.6839,0.7436,0.6789,0.2973,0.3357,0.3331,0.3396
234,Uruguay,"Meat, pig",Emissions intensity,kg CO2eq/kg product,2.5253,2.5941,2.5599,2.366,2.6954,2.6683,2.7575,3.4086,3.1888,3.3149
228,USSR,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Meat, goat",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
228,USSR,"Meat, pig",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
235,Uzbekistan,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.2474,0.2422,0.2483,0.2615,0.2505,0.255,0.2566,0.2579,0.2594,0.2884
235,Uzbekistan,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,8.3061,5.3605,4.8134,8.4363,3.8131,3.3776,3.3703,3.103,6.3015,3.3877
235,Uzbekistan,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,11.3297,11.5606,11.4556,12.2347,12.469,12.8807,12.6126,12.4541,11.8862,15.0508
235,Uzbekistan,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.2363,1.2301,1.2299,1.192,1.143,1.043,1.0208,0.969,1.0574,1.0654
235,Uzbekistan,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,4.8998,4.4557,4.7087,4.8641,4.736,4.3749,4.8288,4.6654,4.3366,4.3321
235,Uzbekistan,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,19.487,19.7398,19.6982,15.1234,14.6111,13.9669,13.4734,13.0366,13.0664,12.0891
235,Uzbekistan,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,5.358,5.4401,5.5162,5.5835,5.6411,5.7081,5.7417,5.7951,5.8332,5.9223
235,Uzbekistan,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,7.9182,8.7517,8.7517,16.5656,6.7513,6.2512,8.5954,8.3378,8.2136,8.1097
235,Uzbekistan,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.7373,1.818,1.698,1.6071,1.6015,1.6608,1.7409,2.1818,2.2407,2.2819
235,Uzbekistan,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.6623,0.6864,0.7168,0.681,0.6746,0.6658,0.6398,0.5042,0.7,0.4859
235,Uzbekistan,"Meat, pig",Emissions intensity,kg CO2eq/kg product,0.5836,0.5637,0.5297,0.3842,0.3487,0.3135,0.2872,0.253,0.3432,0.2984
155,Vanuatu,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.2341,0.2302,0.2284,0.226,0.2258,0.2081,0.2122,0.2146,0.2146,0.2131
155,Vanuatu,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,98.0832,115.2421,86.0779,98.0313,94.141,97.65,108.2476,112.5204,111.13,113.036
155,Vanuatu,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,16.9151,15.7008,15.9829,14.6785,14.2591,14.2591,16.1164,16.1376,16.1038,16.118
155,Vanuatu,"Meat, goat",Emissions intensity,kg CO2eq/kg product,100.0451,100.7013,108.2539,115.4708,115.1637,115.1637,112.5838,111.6159,113.2525,115.2965
155,Vanuatu,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,2.3163,2.301,2.0303,2.2584,2.354,2.3343,2.245,2.3899,2.422,2.4442
155,Vanuatu,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.3239,1.3227,1.2918,1.3034,1.0649,1.0804,1.3779,1.2805,1.2797,1.2772
155,Vanuatu,"Meat, pig",Emissions intensity,kg CO2eq/kg product,10.3158,10.3158,10.3545,10.5067,10.467,10.5796,10.5593,10.5837,10.6393,10.6132
236,Venezuela (Bolivarian Republic of),Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.2852,0.2954,0.2927,0.3127,0.3045,0.26,0.2684,0.3989,0.4177,0.5615
236,Venezuela (Bolivarian Republic of),"Rice, paddy",Emissions intensity,kg CO2eq/kg product,1.3827,1.4118,1.4391,1.3101,1.3592,1.3279,1.2962,1.4609,2.2916,2.0911
236,Venezuela (Bolivarian Republic of),"Meat, cattle",Emissions intensity,kg CO2eq/kg product,51.2791,50.4661,43.3497,41.97,41.8805,43.3658,46.9098,55.6687,56.9038,56.6757
236,Venezuela (Bolivarian Republic of),"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,2.0491,2.0494,1.6754,1.749,2.1327,2.1327,2.1327,2.1327,2.1327,2.1328
236,Venezuela (Bolivarian Republic of),"Meat, goat",Emissions intensity,kg CO2eq/kg product,51.6037,48.5553,44.7131,41.8378,54.5271,49.8956,48.3858,52.2778,80.864,79.92
236,Venezuela (Bolivarian Republic of),"Meat, sheep",Emissions intensity,kg CO2eq/kg product,38.512,35.9076,27.4725,26.881,33.5774,30.7011,31.0689,30.4049,38.7314,38.6195
236,Venezuela (Bolivarian Republic of),"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.5487,0.4653,0.3963,0.3672,0.4551,0.5013,0.5208,0.5696,0.778,0.7736
236,Venezuela (Bolivarian Republic of),"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.3894,0.3928,0.3691,0.3691,0.3486,0.3486,0.3486,0.3486,0.3486,0.3486
236,Venezuela (Bolivarian Republic of),"Meat, pig",Emissions intensity,kg CO2eq/kg product,4.9357,4.9517,4.2127,4.0929,4.7231,4.5347,4.7413,4.9742,5.3496,5.1247
237,Viet Nam,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1382,0.2069,0.1697,0.1472,0.1603,0.1885,0.1688,0.1907,0.1808,0.1833
237,Viet Nam,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,0.8726,0.9712,0.91,0.8535,0.8592,0.9132,0.8602,0.8937,0.9082,0.9128
237,Viet Nam,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,42.0043,34.8266,31.2533,28.3611,26.4053,26.669,26.1674,26.0266,25.8794,25.4941
237,Viet Nam,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.0006,1.0088,0.9348,0.8439,0.8082,0.9974,1.0063,0.9249,0.8646,0.8315
237,Viet Nam,"Meat, goat",Emissions intensity,kg CO2eq/kg product,33.732,33.735,33.7479,33.7662,35.7196,37.0745,34.0352,34.9206,36.5306,33.3825
237,Viet Nam,"Meat, buffalo",Emissions intensity,kg CO2eq/kg product,47.6992,47.6913,47.6446,47.6015,51.7665,52.1791,51.3517,51.334,50.7351,49.4159
237,Viet Nam,"Milk, whole fresh buffalo",Emissions intensity,kg CO2eq/kg product,1.7843,1.7858,1.7837,1.7835,1.7643,1.7643,1.7755,1.7753,1.7749,1.7743
237,Viet Nam,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.1247,1.071,1.5423,1.4752,1.3583,1.3158,1.2555,1.1849,1.2016,1.2104
237,Viet Nam,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.263,1.4049,0.9155,0.8804,0.8563,0.8124,0.7971,0.8081,0.8045,0.7503
237,Viet Nam,"Meat, pig",Emissions intensity,kg CO2eq/kg product,1.8098,1.7092,1.6932,1.6398,1.5746,1.5278,1.4998,1.4927,1.4901,1.3787
243,Wallis and Futuna Islands,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,23.722,24.172,24.6666,24.7726,24.8795,24.9873,25.1753,25.2607,25.1748,25.21
243,Wallis and Futuna Islands,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,2.2994,2.2984,2.2974,2.2964,2.2955,2.2945,2.2936,2.2926,2.2917,2.2908
243,Wallis and Futuna Islands,"Meat, goat",Emissions intensity,kg CO2eq/kg product,105.4194,109.1757,112.8837,113.7175,114.5638,115.4227,116.1978,115.3716,115.3716,115.3716
243,Wallis and Futuna Islands,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,4.4294,4.4253,4.4103,4.4064,4.4025,4.3987,4.389,4.3842,4.3814,4.3774
243,Wallis and Futuna Islands,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.2248,1.2248,1.2248,1.2248,1.2248,1.2248,1.2248,1.2248,1.2248,1.2248
243,Wallis and Futuna Islands,"Meat, pig",Emissions intensity,kg CO2eq/kg product,31.5218,31.5801,31.65,31.6625,31.6763,31.6889,31.7227,31.6875,31.6535,31.6423
205,Western Sahara,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1104,0.1131,0.1205,0.1183,0.1233,0.1235,0.1235,0.123,0.1225,0.1235
205,Western Sahara,"Meat, goat",Emissions intensity,kg CO2eq/kg product,30.5022,30.3182,30.4067,30.053,29.7114,29.3817,27.8208,30.3496,30.49,30.4495
205,Western Sahara,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,2.7936,2.7952,2.7967,2.8001,2.8035,2.8068,4.1738,2.8072,2.8115,2.8134
205,Western Sahara,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,95.1105,93.8087,96.4889,96.4889,96.4889,93.8811,94.6462,95.6456,95.5128,95.6266
249,Yemen,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1967,0.1833,0.1887,0.1668,0.1574,0.2205,0.2325,0.1286,0.3244,0.2206
249,Yemen,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,14.4597,13.5555,13.5795,13.7758,13.9069,14.1646,13.876,13.2094,12.9086,12.6302
249,Yemen,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,2.9503,2.9474,3.4696,3.4412,3.3437,3.271,3.1589,3.054,3.0483,3.0478
249,Yemen,"Meat, goat",Emissions intensity,kg CO2eq/kg product,49.9814,47.1583,42.7762,34.6438,29.8931,23.7741,21.8948,23.0708,24.8293,23.6565
249,Yemen,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,7.5987,7.6123,7.5977,7.5828,7.6,7.5454,4.7079,6.9388,6.9061,6.8814
249,Yemen,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,45.9015,43.5147,39.0365,31.7002,26.3585,22.995,25.1895,26.0927,26.6459,29.1094
249,Yemen,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,9.5625,9.563,9.4526,9.5399,9.5567,9.1067,5.1037,8.3508,8.2478,8.2956
249,Yemen,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,11.1566,11.2202,11.2613,11.2807,11.3104,11.3294,11.4685,11.4437,11.382,11.4044
249,Yemen,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.5959,1.5714,1.5752,1.4747,1.5031,1.4277,1.2778,1.3574,1.4213,1.4346
249,Yemen,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.931,0.9289,0.9299,0.9192,0.9088,0.9039,0.9869,0.9903,1.0393,1.0461
248,Yugoslav SFR,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,"Meat, pig",Emissions intensity,kg CO2eq/kg product,0,0,0,0,0,0,0,0,0,0
251,Zambia,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.3381,0.2832,0.247,0.3062,0.2842,0.4,0.3263,0.446,0.4758,0.4344
251,Zambia,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,1.5604,1.2723,1.2452,1.3111,1.3235,1.9267,1.5587,2.1779,2.4692,2.1351
251,Zambia,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,29.3769,25.6353,20.7156,16.5385,25.5718,21.3979,20.6423,25.8676,25.5882,20.554
251,Zambia,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.1833,1.1831,1.1829,1.1827,1.1825,1.1823,1.1821,1.182,1.1819,1.1812
251,Zambia,"Meat, goat",Emissions intensity,kg CO2eq/kg product,55.7588,55.7588,55.6797,56.6048,57.4392,59.4761,58.4373,57.6459,58.446,58.6196
251,Zambia,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,51.0523,51.2331,50.9665,51.2633,51.5504,52.511,51.8408,51.4227,51.6271,51.6121
251,Zambia,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,2.5837,2.5998,2.5533,2.5236,2.4663,2.5065,2.6908,2.6924,2.7065,2.7117
251,Zambia,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.4522,1.4522,1.4522,1.4522,1.4852,1.4852,1.391,1.39,1.3901,1.3904
251,Zambia,"Meat, pig",Emissions intensity,kg CO2eq/kg product,8.4291,8.5113,8.6329,8.6072,8.6614,8.6139,10.9584,10.4925,10.6193,10.1871
181,Zimbabwe,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.7547,0.6943,0.4639,0.4985,0.3614,0.3674,0.3896,0.5241,0.5245,0.5033
181,Zimbabwe,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,12.381,16.2698,16.9543,14.1696,9.7019,8.8738,11.5579,9.6864,12.8695,12.7163
181,Zimbabwe,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,44.8337,46.0576,46.5973,47.9597,48.1179,48.1878,79.9684,79.2234,80.07,70.2188
181,Zimbabwe,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,3.8235,3.8235,4.2544,3.8226,3.7093,3.7093,3.6405,3.7885,3.8165,3.8155
181,Zimbabwe,"Meat, goat",Emissions intensity,kg CO2eq/kg product,49.3128,48.1699,44.5995,44.7108,44.645,44.6071,37.0819,39.2551,42.0545,41.3367
181,Zimbabwe,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,170.4741,155.0715,166.7291,168.2055,160.5576,163.3675,153.9554,157.9778,161.0658,161.1979
181,Zimbabwe,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.4714,1.3883,1.261,1.1517,1.052,0.9598,0.5552,1.1923,1.229,1.1255
181,Zimbabwe,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.3614,1.3614,1.3614,1.3614,1.3614,1.3614,1.3571,1.3469,1.3441,1.3342
181,Zimbabwe,"Meat, pig",Emissions intensity,kg CO2eq/kg product,1.8265,5.5889,5.5991,5.614,5.696,5.6199,3.1629,2.7815,3.8498,3.6129
5000,World,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.2141,0.216,0.2258,0.2243,0.2292,0.2148,0.2109,0.2065,0.2068,0.204
5000,World,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,0.9623,0.9694,0.9665,0.94,0.929,0.9338,0.9298,0.9186,0.9176,0.9148
5000,World,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,25.7639,25.5914,25.4876,25.6024,25.4365,25.0496,24.9934,25.4666,25.652,25.5132
5000,World,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,0.9562,0.9693,0.9558,0.9392,0.9316,0.9271,0.9055,0.9046,0.9064,0.8866
5000,World,"Meat, goat",Emissions intensity,kg CO2eq/kg product,31.3948,31.0767,30.2233,30.3265,29.9791,30.3594,30.1535,30.305,30.6353,29.9233
5000,World,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,2.4695,2.5133,2.5175,2.541,2.5965,2.5431,2.5116,2.5539,2.5193,2.514
5000,World,"Meat, buffalo",Emissions intensity,kg CO2eq/kg product,61.181,60.2455,57.4792,57.198,56.8117,56.0817,56.0773,55.6927,55.6531,55.3663
5000,World,"Milk, whole fresh buffalo",Emissions intensity,kg CO2eq/kg product,1.0038,0.9942,0.9795,0.9652,0.9519,0.9325,0.8988,0.9077,0.8866,0.8553
5000,World,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,22.6482,21.8586,21.8779,22.1375,22.2871,22.163,21.5416,21.7325,21.6144,21.7678
5000,World,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,4.843,4.8218,4.7861,4.8856,4.9222,4.8091,4.7629,4.7943,4.8507,4.8559
5000,World,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,2.5186,2.6915,2.4698,2.6202,3.1589,3.367,3.5345,3.5371,3.5736,3.5638
5000,World,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.6393,0.6554,0.6404,0.5982,0.5924,0.5844,0.5685,0.5644,0.5757,0.5642
5000,World,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.6812,0.6751,0.6808,0.6773,0.682,0.6799,0.678,0.6388,0.6322,0.6472
5000,World,"Meat, pig",Emissions intensity,kg CO2eq/kg product,1.6355,1.6123,1.5944,1.5803,1.5344,1.5087,1.5032,1.486,1.4938,1.4768
5100,Africa,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1861,0.1712,0.184,0.1845,0.1764,0.1832,0.181,0.1781,0.1896,0.1832
5100,Africa,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,1.1712,1.1214,1.2097,1.1568,1.1303,1.1498,1.1065,1.0995,1.1036,1.0953
5100,Africa,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,47.095,46.6552,46.3809,46.2836,46.8675,45.3713,45.8185,46.948,47.558,47.7501
5100,Africa,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,3.0262,3.1962,3.0116,3.0508,2.9731,3.0287,3.0485,3.1801,3.2319,3.3084
5100,Africa,"Meat, goat",Emissions intensity,kg CO2eq/kg product,46.3408,45.2397,45.7947,48.2291,48.3362,50.6184,51.3658,52.0381,53.6262,52.7958
5100,Africa,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,3.4397,3.4641,3.4747,3.5112,3.8072,3.8241,3.8538,3.8577,3.9637,4.0455
5100,Africa,"Meat, buffalo",Emissions intensity,kg CO2eq/kg product,10.6532,9.532,8.8975,9.3671,10.0999,9.3367,9.6623,8.4136,8.4289,8.6192
5100,Africa,"Milk, whole fresh buffalo",Emissions intensity,kg CO2eq/kg product,1.0932,1.0705,1.1078,1.19,1.2417,1.193,1.0381,1.1946,1.1449,1.2928
5100,Africa,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,28.6458,28.3743,28.3444,27.6819,28.6844,29.1244,30.0967,30.5208,30.9485,31.2892
5100,Africa,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,6.5656,6.6175,6.3219,6.8506,6.4347,6.2138,6.4956,6.5835,6.5942,6.5519
5100,Africa,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,2.3518,2.5175,2.3181,2.4582,3.0444,3.2607,3.4309,3.4479,3.4808,3.4729
5100,Africa,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.2065,1.2093,1.1933,1.139,1.1432,1.0765,1.0684,1.1126,1.1805,1.1462
5100,Africa,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.1425,1.2057,1.1605,1.1342,1.0773,1.0667,1.0705,1.0207,1.0604,1.0796
5100,Africa,"Meat, pig",Emissions intensity,kg CO2eq/kg product,7.2836,7.5032,7.6901,7.3655,7.3193,7.088,6.9881,7.083,7.0135,7.0529
5101,Eastern Africa,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1785,0.1677,0.1597,0.1635,0.1561,0.1638,0.1677,0.1553,0.1675,0.1633
5101,Eastern Africa,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,1.5929,1.3545,1.2496,1.2941,1.2567,1.2838,1.1819,1.1796,1.1836,1.2138
5101,Eastern Africa,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,63.9508,61.239,60.2887,59.7139,61.5263,60.294,60.5584,61.4667,62.3221,59.4835
5101,Eastern Africa,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,3.9072,4.2845,3.8659,4.0944,4.0486,4.1442,4.3049,4.3107,4.4496,4.546
5101,Eastern Africa,"Meat, goat",Emissions intensity,kg CO2eq/kg product,66.8692,63.5929,62.3959,60.5042,54.0018,57.0164,58.3683,60.2803,63.4296,59.9785
5101,Eastern Africa,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,3.2879,3.3448,3.1941,3.3433,3.2106,3.2578,3.2845,3.2721,3.2743,3.2709
5101,Eastern Africa,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,53.533,51.9455,50.4285,49.6436,37.6075,38.3765,44.8069,48.1467,48.9102,49.6946
5101,Eastern Africa,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,3.545,3.5603,3.0443,3.3276,4.3906,4.388,4.7342,4.8231,4.8437,4.9474
5101,Eastern Africa,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,2.3495,2.4561,2.2067,2.3877,2.3721,2.4428,2.5484,2.4853,2.5146,2.5103
5101,Eastern Africa,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,2.1286,2.0777,1.9697,1.8008,1.7821,1.7484,1.8531,1.8626,1.9268,1.774
5101,Eastern Africa,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.2895,1.2929,1.2636,1.2857,1.3333,1.3594,1.3103,1.3004,1.2881,1.2807
5101,Eastern Africa,"Meat, pig",Emissions intensity,kg CO2eq/kg product,5.9571,6.3957,6.9063,6.9043,7.0863,6.5206,6.3907,6.5562,6.4021,6.479
5102,Middle Africa,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1489,0.1568,0.1495,0.1599,0.144,0.1557,0.1541,0.161,0.1514,0.1591
5102,Middle Africa,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,1.2456,1.2449,1.3375,1.2897,1.1753,1.1212,1.1103,1.1492,1.1636,1.2461
5102,Middle Africa,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,56.1718,56.5384,59.8571,60.6054,61.9663,61.6542,60.1852,63.4487,64.9065,65.1996
5102,Middle Africa,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,4.7143,4.8379,4.7884,4.8474,4.7611,4.6948,4.1599,6.987,7.221,6.6323
5102,Middle Africa,"Meat, goat",Emissions intensity,kg CO2eq/kg product,49.273,49.2878,49.9144,51.1084,52.8585,51.2207,52.7328,55.1833,55.7617,56.0182
5102,Middle Africa,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,3.2558,3.2589,3.3135,3.3084,3.2745,3.304,3.2969,3.7635,3.8087,3.8373
5102,Middle Africa,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,39.5665,40.1851,38.3668,36.722,45.2713,43.2998,43.2426,40.0849,36.6564,36.5949
5102,Middle Africa,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,6.3733,6.3611,6.2122,6.3029,6.2576,6.2611,6.5372,6.59,6.5326,6.5822
5102,Middle Africa,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,8.4148,8.891,8.8987,8.5056,8.5309,8.5428,9.1059,11.2316,11.3406,11.4507
5102,Middle Africa,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,3.3249,3.4606,3.3516,3.365,3.4186,3.46,3.4655,3.3899,3.3505,3.3064
5102,Middle Africa,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.801,1.6329,1.6385,1.637,1.6272,1.6557,1.6675,1.6631,1.6816,1.6893
5102,Middle Africa,"Meat, pig",Emissions intensity,kg CO2eq/kg product,10.9581,11.2282,11.494,11.4369,11.031,10.8382,10.6884,10.661,10.8384,10.7707
5103,Northern Africa,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.3143,0.2168,0.2918,0.2468,0.2436,0.231,0.2406,0.2397,0.2687,0.2595
5103,Northern Africa,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,0.8493,0.8672,0.9763,0.8857,0.8582,0.8822,0.9026,0.9357,0.9313,0.8931
5103,Northern Africa,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,32.2982,31.2722,31.1714,30.7978,26.3248,25.615,25.679,24.892,25.4287,25.8003
5103,Northern Africa,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,2.3237,2.336,2.2624,2.172,1.5533,1.6142,1.6403,1.8284,1.7319,1.8148
5103,Northern Africa,"Meat, goat",Emissions intensity,kg CO2eq/kg product,25.5164,25.2958,25.4401,14.9524,17.3717,23.7224,23.8144,23.9041,22.6581,22.8816
5103,Northern Africa,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,3.435,3.5196,3.5264,3.5181,4.5989,3.5648,3.5898,3.566,3.8027,3.8158
5103,Northern Africa,"Meat, buffalo",Emissions intensity,kg CO2eq/kg product,10.6531,9.5319,8.8974,9.367,10.0998,9.3366,9.6622,8.4135,8.4287,8.6191
5103,Northern Africa,"Milk, whole fresh buffalo",Emissions intensity,kg CO2eq/kg product,1.0932,1.0705,1.1078,1.19,1.2417,1.193,1.0381,1.1946,1.1449,1.2928
5103,Northern Africa,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,15.4775,15.4099,15.5323,14.6388,14.587,16.0354,16.1551,15.4681,15.8501,15.9077
5103,Northern Africa,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,8.8252,8.8404,8.7085,9.9832,8.4623,8.2942,8.2838,8.3023,8.2876,8.2789
5103,Northern Africa,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,5.4771,5.4395,5.4521,5.5098,26.2736,26.193,26.8936,26.703,26.296,26.2653
